Messwert1;Messwert2;Messwert3;Messwert4
-1594890452;-1444647,149;10326;true
-1618631380;-163547,6791;48510;true
1437116763;675336,8247;36229;true
-1687097432;-544049,4782;38900;true
125843290;12984,24371;42128;true
-1666049148;-267552,4567;4930;false
763101272;253353,676;51218;true
342330253;293845,7107;4805;false
-373788491;-57285,59249;64849;true
1789128097;239348,2404;39671;true
93447469;71062,71407;37102;true
1205240075;428606,0011;18757;false
471478711;79493,96577;15949;false
-1865931392;-588993,4949;8721;false
-660495787;-157298,3537;16877;false
-185161573;-97095,73833;18057;true
1939645734;237352,6351;51281;false
-438876890;-54002,32435;60239;true
-203043576;-50926,40482;18887;true
-119240094;-14242,72504;35246;true
-1649530360;-397094,4535;45841;true
-187034954;-36473,27496;25563;false
1750851325;1581618,18;37958;true
24159654;6865,488491;21379;true
266573394;157549,2872;8598;true
-1106539678;-202144,6251;50711;false
592845118;68378,90634;46411;true
-1119876403;-226420,6233;43238;true
1814870100;260010,043;54125;false
-122366766;-13073,37244;52131;true
-1347001806;-155309,7897;11438;true
674330461;342821,79;31061;true
221358366;195892,3593;59161;true
-298337632;-76048,33852;129;true
1428110224;633870,4945;26264;false
-1572983931;-342847,413;64148;true
-1730876926;-287807,9358;63599;true
-1911695429;-521324,0875;5411;true
-108993903;-23160,62537;35027;true
675350259;296076,3959;31949;false
-701570941;-97616,66078;37096;false
-143413415;-16761,73621;29430;false
-669054974;-291527,2218;35051;false
549234633;281658,7862;58893;true
-525298293;-76797,99605;49029;true
1056672927;133199,6631;36784;false
-1535298822;-311482,8205;33766;true
1782585299;227602,8216;4235;true
494114134;72238,90848;21592;false
675230694;80174,62527;35511;true
925220120;533575,6171;36675;false
-558959492;-97651,90287;3975;false
-735862109;-150791,4158;20700;true
584444389;70271,05795;15305;true
294118840;36737,30202;36199;true
-307530715;-48437,66184;9734;true
276960474;257637,6502;64744;true
1301261639;148275,0272;5656;false
1394006996;349462,7716;20114;true
-442683578;-56616,39314;47183;false
-230320452;-37987,86937;39937;true
512708293;70378,62636;19629;false
-1739681610;-265925,0397;54138;true
-1710882721;-182280,2814;41258;true
1353000824;581435,6786;61843;true
-1269467942;-277479,3316;3526;true
1380206793;140222,1673;23592;true
953694078;255203,125;61918;false
1478617368;169956,0193;36616;true
-337938993;-54061,58903;16360;true
1598035842;198267,4742;12242;false
1199982437;544703,7844;51298;false
-74219577;-41394,07529;46493;false
-743227967;-94630,50255;49228;false
255655890;32081,30129;2230;true
218502636;49966,30139;13572;true
-1770377819;-181521,3595;60177;true
708289150;83495,12555;45344;false
1311963460;222291,3351;57258;false
-571566755;-97354,24204;62596;false
817335937;270283,0479;39969;true
-1014054724;-141351,3694;49106;true
-1528160522;-511432,571;45987;true
-1379692255;-1325352,791;17449;false
-775411202;-180454,0847;43611;true
1383633801;160700,7899;29285;false
57660855;14304,355;62146;true
1830553495;236903,5195;22716;true
-174331938;-21432,49791;46605;true
-1263261613;-134978,2683;30347;true
1684403879;357926,8761;32398;true
-1308792679;-208872,116;22364;false
204952721;64755,994;27247;true
-1233917467;-143428,742;54003;false
-1710417835;-319883,6422;40444;false
-1037154654;-123294,6569;19183;true
-1223703546;-282024,325;30710;true
-722936930;-112118,0102;33115;true
-1097711313;-1029747,948;40004;true
-765316860;-115746,6515;49960;true
1890112130;852553,9603;5059;false
1225031450;172054,9789;51216;false
621714911;81654,17796;24015;true
819177617;387318,0222;15886;false
1613899833;184046,0523;34880;true
784939007;137179,1344;29513;true
805170112;116236,4822;16528;false
-348437253;-50156,50684;63129;false
-926467596;-96346,46381;47368;true
-1499435643;-1013817,203;282;false
-1714971036;-445331,3519;56259;false
1900229299;698870,6506;164;true
1517198850;286480,1454;1394;false
-96419162;-13022,57726;60424;false
-1650052708;-1165291,46;48924;false
625876877;72759,46024;41684;true
990083624;147268,1279;30362;false
1556358860;201105,9388;29235;true
-479893341;-53547,57208;40889;false
-617718046;-67436,4679;34109;true
-250692830;-32268,35243;59805;true
1767228590;268575,7736;36158;true
-1765162154;-302980,1157;38908;false
-45457650;-4887,393829;34970;true
-471194358;-51294,8354;31779;true
-1220976159;-465488,4327;3328;false
-1645392991;-238117,6543;38435;false
-720334927;-117242,0129;2796;false
-1593734384;-472357,5531;17421;false
-660759289;-66588,66159;26761;false
1399242498;171580,9317;14884;true
-1931576562;-199811,375;23168;true
1295971652;184821,9698;56251;true
-1122410515;-265533,5971;56293;false
1524723042;1324694,215;38339;true
1552912731;414552,2507;21964;true
110116768;19379,93101;52540;false
413985328;286693,4404;49302;true
-1503764808;-308717,883;8730;false
-368905014;-44661,62397;34002;false
-1783405916;-178411,9564;59200;false
1846899121;858623,4872;28341;false
-1211238263;-174706,2257;15822;false
-1307234407;-746564,4814;49995;false
-1265003078;-194316,9091;20667;true
-618049541;-183125,7899;30450;false
-590369454;-92519,89563;32717;true
-1757574178;-291037,2873;1316;false
-197162979;-38880,4928;37233;true
1614291952;260832,4369;26181;true
-1290112620;-457324,5728;421;false
-1960008029;-353536,8018;28239;true
1316579448;262214,5883;4478;false
-1908546716;-510579,6458;55742;false
-1414237081;-954276,0331;58098;false
-304707706;-153196,4334;54307;true
-489049981;-60428,76325;3479;false
1242931000;136901,7513;4516;false
1595747073;349026,044;53804;true
-451536574;-64950,6004;12383;false
284405549;37235,60474;25284;true
-438525152;-267883,416;32447;true
-23376608;-3657,166458;36858;true
-1657704070;-556276,5336;667;true
-464451255;-208087,4798;10348;false
-614259527;-229115,8251;45453;false
168816365;55331,4864;25291;false
1664349694;171564,7556;48983;true
-1257132192;-1211110,012;23293;false
1028890394;387237,6342;9510;false
1369347947;320540,2498;30194;true
-522460388;-71736,97487;19732;true
1665582851;262751,6723;11473;false
-1457460152;-173403,9443;28618;true
-538154659;-94066,53714;58747;false
247808691;92708,07744;49042;true
-1092324011;-111643,9095;14196;false
796627091;82236,71839;31044;false
-583906332;-69339,3103;50782;true
-1147554987;-315522,405;7306;true
705879528;644050,6642;40849;true
343138023;39409,44332;29455;true
-627338015;-146096,4171;46132;false
1669104891;196619,7304;61929;true
-852706313;-422759,6991;4860;true
208258676;42004,57362;47613;false
-1468366205;-304766,7507;22400;true
-284379833;-34308,09905;22796;false
517759828;136973,4995;4768;true
294871377;108289,1579;63041;false
598563521;99017,95219;59162;false
-404086826;-81207,15957;901;true
154178033;27714,90796;27116;false
-1348740599;-140508,4487;45992;false
1043848317;198979,8546;18406;false
564394853;137389,2047;35483;true
467842765;47763,42675;59553;true
390073158;44031,28547;28556;false
502895636;69711,06681;59711;true
758917111;419987,3331;52140;true
-1169158367;-318138,3312;59936;true
1211305968;186211,5247;63822;false
714869939;91779,4247;28517;true
1108211680;320107,3599;8683;true
-1170930205;-124899,2219;37652;true
-246870858;-91230,91574;51488;true
1749592036;209381,5266;61098;true
560961779;91645,44666;22867;false
-1242278492;-262582,6447;32176;false
1024126714;121948,8824;59050;false
597708065;74129,73645;29881;false
1055961465;151218,8837;23631;false
-929939474;-287639,8002;56793;false
147918172;26830,79485;1959;true
-717398800;-82336,60048;48802;false
-1473445140;-182786,8924;11384;true
-1872068954;-338774,6931;30644;true
238959358;84887,8714;7246;true
-1792773875;-596001,9531;31912;false
-239483698;-186223,7154;26040;false
-682316790;-210267,1156;15303;false
-240211200;-36495,16864;45006;true
-807527774;-179490,5032;16294;false
1841968852;342819,4402;9945;false
-1355336588;-154401,5252;29024;false
-1726698276;-193597,7437;60229;true
-1547134038;-263341,9639;22405;false
-182538823;-19672,25164;47200;false
-413034908;-62723,6003;28876;true
1611050684;418672,2152;1069;true
1867874938;428706,6647;9174;false
-240189150;-39838,96998;54056;true
1677033206;483016,4764;36498;true
1675612182;240334,5069;33615;false
-1438224262;-165617,7179;30576;false
-784765352;-83699,37628;32252;false
-1557376675;-842736,296;48645;false
545527639;497290,464;44334;false
1678458341;292159,8505;60170;true
479218657;314035,8172;41726;true
-887853555;-674148,4852;38951;true
-1851393068;-201567,0188;20291;true
-1573599401;-194391,5258;11280;false
391074979;77609,6406;28632;true
-752194998;-232374,1112;43919;false
-1907369292;-268643,5623;51759;false
1420872821;245868,2853;12036;false
870088245;187680,8121;42914;false
-1785836112;-199780,3012;16251;true
-1981444633;-506374,8104;22460;true
-1357057049;-317588,8249;57483;true
23095202;3118,023761;58860;false
1640285158;726432,7538;51279;true
333474945;129253,8547;15860;false
1014096548;133433,7563;21183;false
-1271651669;-145066,3551;12866;true
-1061795435;-207381,9209;28990;true
-665829870;-84154,43251;25008;false
686221414;387914,8751;11302;true
-1572738595;-248379,437;16106;false
1110792693;192611,8767;19982;true
-362086302;-114511,797;41640;false
33327653;8081,390155;2366;true
960973828;113684,3521;15768;false
-1346291848;-170805,8675;35608;true
1735562533;278670,9269;60442;true
-1611199279;-179941,8449;33842;false
158449153;28642,29085;17830;true
-746880498;-257456,2213;34432;true
1038722541;880273,3398;48918;false
-813666281;-373412,7035;43711;true
-1246344088;-146456,4146;64892;true
1007199677;613771,8934;22080;false
-761954207;-85306,11364;32028;false
-1325472172;-148163,6678;42026;false
-200080129;-37587,85065;48330;true
-462619394;-58154,54356;1644;false
985871044;113868,2195;61497;false
-1203353213;-180358,695;34706;false
-1518253973;-466294,2178;34834;true
-868317459;-148101,221;31472;false
1453778408;320004,0519;4463;false
482148966;144011,0412;17516;true
1694090284;174163,6973;59323;false
1332030457;487031,2457;28750;true
339010322;40741,53611;55837;false
-1759931617;-234469,973;36203;true
444366150;61889,43593;45788;false
-1946293144;-1081875,011;7867;false
-60462051;-12790,78718;5709;true
1293454108;959535,6884;5191;true
379615732;43779,92527;15508;false
-1830495419;-402306,6855;62402;true
-932571875;-617188,5341;26285;false
511285858;57844,31022;13177;true
915422315;123822,848;60429;false
1347222964;309848,8878;43566;true
1055467448;504043,6714;10332;false
1926629653;700847,4547;57332;true
1473049633;219465,0824;989;true
-1170296579;-222743,9244;36851;false
-840421623;-428131,2394;27765;true
-934603075;-322165,8307;9555;true
-326649509;-47457,43266;63453;false
-725264357;-116153,8048;44151;false
-409078627;-132345,0751;17671;false
1439002189;690831,5838;16090;true
457529179;222317,3853;7388;true
1703736686;1120879,399;34071;false
276015358;44325,5754;29704;true
-946014594;-99007,28352;9521;true
894345633;118487,7627;23170;true
1991521995;689346,4849;27371;true
1040106881;172488,7033;57499;false
1362239505;372094,9208;36923;true
-1696644805;-567060,4295;45596;false
-1980137850;-432438,9277;8514;true
1251806207;544263,5683;14267;true
-401004843;-41946,11328;63330;true
358583890;57511,44988;23260;true
-1909442870;-1165716,038;24947;true
-216349262;-42782,13605;38637;false
637725562;92491,01697;56378;false
1315125101;175912,9349;28404;false
515233109;75525,22853;57953;true
1336934932;141354,9304;7329;true
-1847527615;-737830,5172;61913;true
-1766799372;-324361,9189;3614;true
-1880210067;-1620870,747;3221;true
1295190465;491160,5859;54837;true
1814723208;223268,1112;56849;true
-427010755;-42808,09574;44933;true
1926743176;317839,521;18700;false
-756221562;-104566,0346;38045;true
-1887546811;-422932,2902;1320;false
253865445;93781,1027;57657;false
-1763439029;-299040,0253;45949;false
-1333315244;-505235,0299;48259;true
-94204818;-28756,04945;48357;false
-649113980;-189301,2482;56207;false
-483522104;-49622,54762;849;false
-1349467771;-154154,4175;63668;true
-963170531;-98122,50723;54644;false
629594040;81882,43465;21735;true
1434788895;238495,4945;45433;true
-794736853;-599801,3985;6981;true
877269191;370938,3471;41472;true
-1039807993;-170908,6116;26221;false
-508394077;-240489,1566;43637;true
339639931;38170,36761;7876;true
1079881356;693565,4181;12441;false
1399683268;149971,4206;53136;false
1244088605;160279,3874;27743;false
170278012;25748,9811;60335;false
-1660830972;-209753,8484;19418;false
1062142013;323626,4512;23725;false
80048714;19104,70501;15526;true
-250772911;-197458,985;28258;true
-1256207633;-185692,1852;50262;false
1788109283;328153,6581;31809;true
-571108720;-83850,93525;29765;true
1151425413;488720,4639;10347;false
-111007277;-16467,47916;56234;true
1513095533;606694,2795;9758;true
310375993;46743,37244;46599;true
605784761;536567,5474;32677;false
908261200;92698,63237;43698;true
-1159584505;-235783,7546;23819;true
1260336825;156738,8167;8733;false
-1932430487;-352890,8851;59993;true
1466256857;187789,0442;39207;true
1771217986;216662,7506;47217;false
-1009221571;-117024,7647;30217;true
-103679253;-94425,54918;56179;true
-213595922;-127291,9678;49296;false
-1200581061;-264038,0605;2051;true
-279319066;-39412,87795;467;false
1630638695;170355,0663;63893;false
495540847;54593,02049;19875;true
-1038170348;-175782,3143;64869;true
-1807606273;-419300,9216;41656;true
586963568;332557,2623;19893;true
-630884677;-103322,0893;42151;true
844368754;338017,9159;22676;false
769451674;263420,6347;63069;true
789860135;107801,3014;13679;false
906488223;833935,8077;16468;false
282254803;52827,02658;41659;false
1892334380;209839,6962;12643;false
-1909548387;-237742,5781;5163;true
-33334802;-31929,88697;30764;false
1581622461;1197291,795;62432;false
-872032577;-137522,8792;26887;false
1643381250;184049,8656;5783;false
-6013395;-733,8778374;10010;false
-1495655992;-242015,5327;20489;true
-1299817248;-283308,0314;60224;true
1324654320;413695,9151;977;false
-1327238630;-146026,915;27015;false
607264429;64712,74819;32071;true
1155578179;245345,6856;2725;true
1190987981;242514,3517;6601;true
672194817;101693,6183;37587;true
588340330;59422,31391;60901;true
607061555;149633,1168;8800;false
-217516226;-34691,58309;40733;true
410938399;63124,17803;60727;true
-1241148201;-149194,3985;825;false
-1318834207;-296101,0793;30721;false
-1498445835;-268250,239;12053;false
60395234;37605,99875;46739;true
-994402039;-138669,926;20987;false
247199761;98251,09738;15539;true
-338314463;-51722,13163;8435;true
1937756301;520622,327;10548;false
-766074672;-105723,8024;18702;false
-1278323352;-270716,5083;54557;false
1080532478;122578,8404;33314;true
1814468710;197826,9418;11144;false
519743605;235391,1255;30211;false
-557563176;-115509,2554;57402;true
1581251359;343526,2566;25638;true
896945513;484311,8321;64354;true
789449919;177006,7083;52275;true
-1155200153;-219661,5617;3672;false
76327248;16976,70107;47557;false
-1986966365;-385668,9373;59608;false
-1344225349;-242552,3907;22915;false
-1101965715;-114764,1861;11440;false
-807665985;-396303,2311;36884;true
18723370;2280,83445;19880;true
633055873;86412,21308;41515;false
-1710421589;-307574,463;1903;true
1789586408;190563,9876;52144;false
722367846;104827,724;21607;false
307177377;35421,7455;24002;false
-750517118;-83400,05756;53960;true
233878112;101114,6182;42949;false
519161606;321661,4659;49906;false
-324579513;-57003,77819;18600;true
232859452;115106,0069;27612;true
1392838238;950094,296;9475;true
-1414133757;-473112,6654;26568;false
781603625;185258,0292;8928;false
1338044217;1189372,637;18193;true
-871130584;-808849,1959;37705;true
-258931516;-31028,34224;24596;true
1686712038;210918,099;40302;false
